Cr,Mo,Nb,Ta,V,W,FCC_L12,BCC_B2
0.25,0.1,0.2,0.25,0.15,0.05,0,0.091153783
0.2,0.3,0.3,0.05,0.05,0.1,0,0.091023185
0.35,0.3,0.15,0.05,0.05,0.1,0,0.091011351
0.1,0.15,0.25,0.15,0.15,0.2,0,0.090944863
0.05,0.05,0.25,0.25,0.35,0.05,0,0.090894758
0.1,0.1,0.35,0.05,0.15,0.25,0,0.090879727
0.3,0.1,0.15,0.2,0.1,0.15,0,0.09078922
0.05,0.2,0.15,0.3,0.25,0.05,0,0.090775055
0.25,0.35,0.2,0.1,0.05,0.05,0,0.090775037
0.1,0.05,0.25,0.25,0.25,0.1,0,0.090732147
0.05,0.25,0.3,0.15,0.2,0.05,0,0.09072256
0.05,0.35,0.1,0.2,0.25,0.05,0,0.090523115
0.05,0.2,0.25,0.15,0.25,0.1,0,0.090490534
0.05,0.2,0.35,0.15,0.2,0.05,0,0.090408645
0.15,0.25,0.15,0.25,0.1,0.1,0,0.090227581
0.1,0.05,0.3,0.25,0.25,0.05,0,0.090173801
0.05,0.1,0.25,0.2,0.3,0.1,0,0.090158015
0.05,0.25,0.25,0.1,0.25,0.1,0,0.090141111
0.1,0.2,0.35,0.15,0.1,0.1,0,0.089953844
0.25,0.1,0.1,0.3,0.2,0.05,0,0.089688207
0.1,0.1,0.25,0.25,0.2,0.1,0,0.089665712
0.3,0.05,0.1,0.1,0.15,0.3,0,0.089532649
0.05,0.3,0.05,0.3,0.25,0.05,0,0.089499475
0.35,0.15,0.2,0.1,0.05,0.15,0,0.089453688
0.15,0.05,0.25,0.05,0.2,0.3,0,0.089421029
0.1,0.2,0.3,0.15,0.1,0.15,0,0.089276288
0.05,0.15,0.3,0.15,0.25,0.1,0,0.089267415
0.15,0.3,0.1,0.3,0.1,0.05,0,0.089172525
0.2,0.05,0.15,0.25,0.2,0.15,0,0.089123237
0.05,0.15,0.1,0.3,0.3,0.1,0,0.089062484
0.35,0.05,0.1,0.15,0.1,0.25,0,0.088475692
0.15,0.2,0.05,0.3,0.15,0.15,0,0.088445413
0.1,0.05,0.35,0.1,0.15,0.25,0,0.088238151
0.05,0.3,0.25,0.15,0.2,0.05,0,0.088177183
0.1,0.15,0.05,0.1,0.35,0.25,0,0.08809679
0.05,0.35,0.05,0.25,0.25,0.05,0,0.088014474
0.35,0.05,0.05,0.3,0.2,0.05,0,0.088012105
0.15,0.1,0.05,0.35,0.3,0.05,0,0.087973423
0.25,0.15,0.1,0.1,0.15,0.25,0,0.087929928
0.1,0.1,0.15,0.3,0.25,0.1,0,0.087886704
0.15,0.05,0.3,0.15,0.15,0.2,0,0.087760687
0.05,0.1,0.35,0.2,0.25,0.05,0,0.087641226
0.05,0.25,0.2,0.15,0.25,0.1,0,0.087627861
0.1,0.25,0.05,0.15,0.25,0.2,0,0.087588666
0.05,0.05,0.2,0.3,0.35,0.05,0,0.087468412
0.05,0.35,0.3,0.05,0.2,0.05,0,0.087370059
0.05,0.2,0.2,0.2,0.25,0.1,0,0.08716235
0.05,0.25,0.25,0.2,0.2,0.05,0,0.087033749
0.1,0.3,0.15,0.15,0.15,0.15,0,0.086989637
0.05,0.15,0.2,0.3,0.25,0.05,0,0.086974998
0.05,0.3,0.05,0.2,0.3,0.1,0,0.086945355
0.25,0.1,0.35,0.15,0.1,0.05,0,0.086938867
0.05,0.1,0.2,0.25,0.3,0.1,0,0.086812831
0.15,0.3,0.35,0.1,0.05,0.05,0,0.086799174
0.25,0.05,0.05,0.25,0.2,0.2,0,0.086703998
0.05,0.25,0.05,0.35,0.25,0.05,0,0.086641983
0.05,0.2,0.3,0.2,0.2,0.05,0,0.086637549
0.15,0.2,0.3,0.2,0.1,0.05,0,0.086464783
0.1,0.35,0.05,0.15,0.2,0.15,0,0.08643501
0.25,0.2,0.15,0.1,0.1,0.2,0,0.086258318
0.15,0.2,0.2,0.2,0.1,0.15,0,0.086185386
0.15,0.35,0.15,0.15,0.1,0.1,0,0.086153378
0.05,0.15,0.25,0.2,0.25,0.1,0,0.085976396
0.25,0.1,0.05,0.2,0.15,0.25,0,0.085894417
0.05,0.15,0.05,0.25,0.35,0.15,0,0.085857448
0.1,0.1,0.05,0.35,0.3,0.1,0,0.085688664
0.05,0.2,0.1,0.35,0.25,0.05,0,0.085647344
0.1,0.05,0.1,0.25,0.25,0.25,0,0.085589652
0.2,0.1,0.05,0.3,0.2,0.15,0,0.085578395
0.3,0.15,0.25,0.05,0.05,0.2,0,0.085379749
0.05,0.3,0.1,0.15,0.3,0.1,0,0.085348056
0.05,0.35,0.25,0.1,0.2,0.05,0,0.085323025
0.3,0.2,0.05,0.3,0.1,0.05,0,0.085306483
0.15,0.3,0.35,0.05,0.05,0.1,0,0.085246517
0.35,0.35,0.05,0.05,0.1,0.1,0,0.085029297
0.1,0.25,0.15,0.1,0.2,0.2,0,0.08496461
0.05,0.15,0.1,0.2,0.35,0.15,0,0.084922431
0.05,0.15,0.05,0.35,0.3,0.1,0,0.084860148
0.05,0.3,0.2,0.2,0.2,0.05,0,0.084853548
0.05,0.25,0.15,0.2,0.25,0.1,0,0.084785764
0.1,0.15,0.15,0.3,0.2,0.1,0,0.084687213
0.1,0.1,0.3,0.25,0.2,0.05,0,0.084616653
0.15,0.15,0.25,0.25,0.15,0.05,0,0.084588468
0.35,0.1,0.35,0.05,0.05,0.1,0,0.084510361
0.2,0.2,0.05,0.2,0.15,0.2,0,0.084435958
0.25,0.25,0.25,0.15,0.05,0.05,0,0.084363737
0.05,0.05,0.25,0.2,0.35,0.1,0,0.084264902
0.1,0.05,0.2,0.2,0.2,0.25,0,0.084113613
0.3,0.15,0.1,0.25,0.1,0.1,0,0.084066812
0.05,0.05,0.3,0.15,0.35,0.1,0,0.084044292
0.15,0.05,0.25,0.15,0.15,0.25,0,0.084001243
0.3,0.2,0.25,0.15,0.05,0.05,0,0.083986162
0.3,0.1,0.1,0.05,0.15,0.3,0,0.083920687
0.05,0.25,0.35,0.05,0.2,0.1,0,0.083844255
0.25,0.25,0.05,0.1,0.15,0.2,0,0.083839714
0.2,0.2,0.35,0.05,0.05,0.15,0,0.08382278
0.1,0.35,0.2,0.15,0.1,0.1,0,0.083757251
0.05,0.2,0.15,0.25,0.25,0.1,0,0.083586749
0.25,0.15,0.1,0.3,0.15,0.05,0,0.08349575
0.05,0.1,0.3,0.25,0.25,0.05,0,0.083473349
0.05,0.1,0.35,0.15,0.25,0.1,0,0.08346216
0.05,0.2,0.35,0.1,0.2,0.1,0,0.083418843
0.1,0.15,0.15,0.1,0.25,0.25,0,0.08339062
0.05,0.15,0.15,0.15,0.35,0.15,0,0.083336771
0.1,0.3,0.15,0.25,0.1,0.1,0,0.083314679
0.05,0.3,0.15,0.1,0.3,0.1,0,0.083265903
0.05,0.05,0.2,0.25,0.35,0.1,0,0.083216254
0.05,0.25,0.2,0.25,0.2,0.05,0,0.083172923
0.05,0.15,0.35,0.2,0.2,0.05,0,0.083157335
0.15,0.05,0.35,0.15,0.15,0.15,0,0.083088502
0.05,0.1,0.15,0.3,0.3,0.1,0,0.083078492
0.35,0.2,0.15,0.15,0.05,0.1,0,0.082992859
0.15,0.15,0.3,0.15,0.1,0.15,0,0.08294023
0.05,0.35,0.2,0.15,0.2,0.05,0,0.082923158
0.05,0.3,0.25,0.05,0.25,0.1,0,0.082894403
0.15,0.3,0.05,0.2,0.15,0.15,0,0.082850698
0.1,0.3,0.3,0.05,0.1,0.15,0,0.082842176
0.1,0.2,0.25,0.1,0.15,0.2,0,0.082756803
0.05,0.2,0.25,0.25,0.2,0.05,0,0.082666672
0.1,0.25,0.3,0.1,0.1,0.15,0,0.082419575
0.1,0.25,0.1,0.25,0.15,0.15,0,0.082396039
0.3,0.35,0.15,0.1,0.05,0.05,0,0.08239401
0.05,0.15,0.2,0.25,0.25,0.1,0,0.082374925
0.05,0.15,0.3,0.05,0.3,0.15,0,0.082274889
0.2,0.1,0.3,0.05,0.1,0.25,0,0.08224882
0.05,0.1,0.15,0.2,0.35,0.15,0,0.082127306
0.15,0.05,0.1,0.1,0.3,0.3,0,0.082121457
0.05,0.15,0.25,0.1,0.3,0.15,0,0.08211411
0.05,0.05,0.35,0.1,0.35,0.1,0,0.082085797
0.3,0.05,0.2,0.05,0.1,0.3,0,0.082085594
0.05,0.2,0.05,0.2,0.35,0.15,0,0.082021799
0.2,0.05,0.25,0.2,0.15,0.15,0,0.081996178
0.05,0.3,0.2,0.1,0.25,0.1,0,0.081980945
0.35,0.1,0.05,0.2,0.1,0.2,0,0.08181267
0.05,0.25,0.3,0.1,0.2,0.1,0,0.081808263
0.05,0.1,0.1,0.25,0.35,0.15,0,0.081774126
0.15,0.2,0.15,0.15,0.15,0.2,0,0.081747779
0.05,0.25,0.1,0.25,0.25,0.1,0,0.08169789
0.05,0.1,0.2,0.15,0.35,0.15,0,0.081685775
0.2,0.35,0.1,0.15,0.1,0.1,0,0.081677834
0.25,0.15,0.1,0.2,0.1,0.2,0,0.08142299
0.1,0.25,0.25,0.05,0.15,0.2,0,0.081416386
0.05,0.3,0.15,0.25,0.2,0.05,0,0.081353589
0.15,0.2,0.3,0.05,0.1,0.2,0,0.081315349
0.3,0.05,0.05,0.2,0.15,0.25,0,0.081240134
0.05,0.05,0.15,0.3,0.35,0.1,0,0.081236649
0.2,0.3,0.25,0.15,0.05,0.05,0,0.081221833
0.1,0.1,0.1,0.2,0.25,0.25,0,0.081170727
0.05,0.15,0.2,0.15,0.3,0.15,0,0.081158616
0.15,0.25,0.05,0.35,0.15,0.05,0,0.081038875
0.05,0.15,0.2,0.1,0.35,0.15,0,0.080980062
0.2,0.05,0.2,0.25,0.2,0.1,0,0.080957508
0.05,0.2,0.3,0.15,0.2,0.1,0,0.080872845
0.05,0.1,0.05,0.3,0.35,0.15,0,0.080778648
0.05,0.1,0.3,0.2,0.25,0.1,0,0.080752961
0.25,0.25,0.05,0.2,0.1,0.15,0,0.080752957
0.05,0.05,0.35,0.2,0.3,0.05,0,0.080631291
0.2,0.25,0.1,0.1,0.15,0.2,0,0.080626689
0.2,0.05,0.05,0.05,0.35,0.3,0,0.080605618
0.35,0.1,0.15,0.25,0.1,0.05,0,0.080605106
0.05,0.3,0.15,0.15,0.25,0.1,0,0.080590262
0.05,0.3,0.2,0.05,0.3,0.1,0,0.080586652
0.35,0.25,0.1,0.15,0.05,0.1,0,0.080511336
0.1,0.05,0.05,0.3,0.3,0.2,0,0.080408385
0.1,0.2,0.1,0.2,0.2,0.2,0,0.080398734
0.05,0.15,0.35,0.05,0.25,0.15,0,0.080374324
0.2,0.15,0.25,0.2,0.1,0.1,0,0.080320375
0.05,0.35,0.15,0.2,0.2,0.05,0,0.08025389
0.3,0.05,0.15,0.25,0.15,0.1,0,0.080253712
0.05,0.1,0.25,0.1,0.35,0.15,0,0.080235677
0.15,0.15,0.25,0.05,0.15,0.25,0,0.080160755
0.05,0.1,0.3,0.1,0.3,0.15,0,0.080122317
0.15,0.15,0.05,0.15,0.25,0.25,0,0.080036844
0.2,0.2,0.15,0.25,0.1,0.1,0,0.079957212
0.35,0.2,0.15,0.1,0.05,0.15,0,0.079953832
0.05,0.1,0.35,0.05,0.3,0.15,0,0.079945975
0.15,0.25,0.05,0.15,0.2,0.2,0,0.079855113
0.05,0.2,0.1,0.3,0.25,0.1,0,0.079833738
0.1,0.1,0.35,0.2,0.15,0.1,0,0.079686117
0.05,0.15,0.15,0.2,0.3,0.15,0,0.079600679
0.15,0.15,0.15,0.1,0.2,0.25,0,0.079519839
0.05,0.15,0.35,0.15,0.2,0.1,0,0.079459874
0.05,0.25,0.25,0.15,0.2,0.1,0,0.079385638
0.05,0.15,0.3,0.25,0.2,0.05,0,0.079372596
0.1,0.15,0.1,0.35,0.25,0.05,0,0.079344294
0.05,0.1,0.25,0.15,0.3,0.15,0,0.079327053
0.15,0.25,0.2,0.15,0.1,0.15,0,0.07930566
0.05,0.25,0.15,0.3,0.2,0.05,0,0.079191588
0.05,0.15,0.3,0.1,0.25,0.15,0,0.079187157
0.2,0.05,0.3,0.2,0.15,0.1,0,0.079061274
0.2,0.15,0.05,0.15,0.2,0.25,0,0.079025246
0.2,0.25,0.35,0.1,0.05,0.05,0,0.079010659
0.1,0.3,0.1,0.05,0.25,0.2,0,0.078988723
0.25,0.1,0.1,0.05,0.2,0.3,0,0.078926852
0.35,0.1,0.1,0.05,0.1,0.3,0,0.078908884
0.05,0.3,0.1,0.2,0.25,0.1,0,0.078832451
0.2,0.1,0.15,0.15,0.15,0.25,0,0.078829347
0.05,0.3,0.3,0.05,0.2,0.1,0,0.078708284
0.05,0.3,0.35,0.1,0.15,0.05,0,0.078703975
0.15,0.1,0.25,0.1,0.15,0.25,0,0.078600949
0.05,0.2,0.2,0.3,0.2,0.05,0,0.078556019
0.05,0.15,0.15,0.3,0.25,0.1,0,0.078550578
0.2,0.05,0.25,0.05,0.15,0.3,0,0.078500409
0.25,0.25,0.15,0.05,0.1,0.2,0,0.078459759
0.05,0.25,0.05,0.3,0.25,0.1,0,0.078425864
0.05,0.2,0.3,0.05,0.25,0.15,0,0.078314354
0.2,0.15,0.2,0.15,0.1,0.2,0,0.078192603
0.05,0.05,0.35,0.15,0.3,0.1,0,0.078073854
0.05,0.2,0.25,0.2,0.2,0.1,0,0.078005662
0.15,0.15,0.3,0.1,0.1,0.2,0,0.077966244
0.25,0.05,0.25,0.1,0.1,0.25,0,0.077944602
0.05,0.05,0.3,0.25,0.3,0.05,0,0.077878829
0.05,0.1,0.2,0.2,0.3,0.15,0,0.077793146
0.05,0.3,0.1,0.3,0.2,0.05,0,0.077725088
0.05,0.25,0.35,0.15,0.15,0.05,0,0.077709207
0.05,0.15,0.25,0.05,0.35,0.15,0,0.077627624
0.05,0.1,0.25,0.25,0.25,0.1,0,0.077592517
0.35,0.1,0.2,0.05,0.05,0.25,0,0.077583747
0.05,0.15,0.1,0.25,0.3,0.15,0,0.077579084
0.3,0.25,0.1,0.05,0.1,0.2,0,0.077553337
0.05,0.2,0.2,0.1,0.3,0.15,0,0.077491987
0.05,0.1,0.3,0.05,0.35,0.15,0,0.077474367
0.2,0.35,0.2,0.15,0.05,0.05,0,0.077422891
0.05,0.15,0.25,0.15,0.25,0.15,0,0.077396367
0.05,0.35,0.1,0.25,0.2,0.05,0,0.077377378
0.35,0.25,0.1,0.2,0.05,0.05,0,0.077364021
0.25,0.15,0.2,0.05,0.1,0.25,0,0.077336177
0.25,0.05,0.05,0.15,0.2,0.3,0,0.077331548
0.05,0.2,0.15,0.15,0.3,0.15,0,0.077303694
0.1,0.1,0.3,0.2,0.15,0.15,0,0.077221119
0.05,0.2,0.25,0.1,0.25,0.15,0,0.077186143
0.2,0.15,0.2,0.2,0.1,0.15,0,0.077128316
0.2,0.2,0.2,0.25,0.1,0.05,0,0.077124252
0.05,0.3,0.25,0.1,0.2,0.1,0,0.077114207
0.05,0.3,0.1,0.1,0.35,0.1,0,0.077065087
0.05,0.2,0.25,0.05,0.3,0.15,0,0.077002615
0.05,0.05,0.3,0.2,0.3,0.1,0,0.076931827
0.25,0.05,0.3,0.1,0.1,0.2,0,0.076907939
0.05,0.35,0.35,0.05,0.15,0.05,0,0.076888975
0.35,0.2,0.15,0.2,0.05,0.05,0,0.076831118
0.3,0.2,0.05,0.15,0.1,0.2,0,0.076798885
0.05,0.3,0.05,0.25,0.25,0.1,0,0.076786149
0.05,0.1,0.35,0.1,0.25,0.15,0,0.076757984
0.05,0.15,0.3,0.2,0.2,0.1,0,0.076728586
0.3,0.2,0.2,0.1,0.05,0.15,0,0.076713401
0.05,0.25,0.2,0.2,0.2,0.1,0,0.07666709
0.15,0.15,0.35,0.15,0.1,0.1,0,0.07661591
0.05,0.2,0.1,0.2,0.3,0.15,0,0.076598625
0.05,0.2,0.1,0.15,0.35,0.15,0,0.076485412
0.15,0.05,0.15,0.3,0.3,0.05,0,0.076431813
0.05,0.3,0.3,0.15,0.15,0.05,0,0.076420943
0.15,0.2,0.15,0.3,0.15,0.05,0,0.07629548
0.2,0.1,0.1,0.3,0.2,0.1,0,0.076182352
0.35,0.15,0.25,0.15,0.05,0.05,0,0.076030619
0.35,0.25,0.15,0.05,0.05,0.15,0,0.075984474
0.05,0.2,0.05,0.35,0.25,0.1,0,0.075957024
0.1,0.15,0.05,0.3,0.2,0.2,0,0.075914119
0.35,0.05,0.2,0.2,0.1,0.1,0,0.075902013
0.2,0.15,0.3,0.2,0.1,0.05,0,0.075860803
0.1,0.1,0.2,0.3,0.25,0.05,0,0.075772883
0.05,0.1,0.15,0.25,0.3,0.15,0,0.07569367
0.25,0.2,0.05,0.25,0.1,0.15,0,0.075651012
0.15,0.15,0.1,0.25,0.15,0.2,0,0.075611843
0.15,0.35,0.25,0.15,0.05,0.05,0,0.075567076
0.1,0.1,0.25,0.2,0.15,0.2,0,0.075524955
0.05,0.2,0.2,0.15,0.25,0.15,0,0.075524016
0.05,0.2,0.05,0.25,0.3,0.15,0,0.075486793
0.05,0.1,0.3,0.15,0.25,0.15,0,0.075327738
0.05,0.35,0.3,0.1,0.15,0.05,0,0.075230751
0.05,0.15,0.05,0.3,0.3,0.15,0,0.075196868
0.2,0.25,0.3,0.1,0.05,0.1,0,0.075180684
0.05,0.15,0.2,0.2,0.25,0.15,0,0.075142886
0.05,0.3,0.2,0.15,0.2,0.1,0,0.075130024
0.05,0.25,0.1,0.35,0.2,0.05,0,0.075128971
0.2,0.2,0.1,0.05,0.2,0.25,0,0.075119482
0.05,0.25,0.3,0.2,0.15,0.05,0,0.075027806
0.3,0.25,0.15,0.15,0.05,0.1,0,0.07502389
0.25,0.15,0.35,0.05,0.05,0.15,0,0.075006645
0.05,0.05,0.25,0.25,0.3,0.1,0,0.074894366
0.2,0.05,0.05,0.3,0.25,0.15,0,0.074893857
0.05,0.2,0.2,0.25,0.2,0.1,0,0.074893354
0.2,0.05,0.35,0.2,0.15,0.05,0,0.074824025
0.05,0.2,0.35,0.05,0.2,0.15,0,0.074802495
0.3,0.1,0.1,0.15,0.1,0.25,0,0.074789019
0.25,0.2,0.3,0.1,0.05,0.1,0,0.074563745
0.3,0.05,0.25,0.15,0.1,0.15,0,0.074557315
0.3,0.1,0.05,0.05,0.2,0.3,0,0.07445204
0.15,0.1,0.1,0.2,0.2,0.25,0,0.074441761
0.05,0.35,0.05,0.3,0.2,0.05,0,0.074342168
0.35,0.15,0.05,0.1,0.1,0.25,0,0.074336233
0.05,0.2,0.35,0.2,0.15,0.05,0,0.074271498
0.2,0.25,0.1,0.2,0.1,0.15,0,0.074227192
0.2,0.05,0.25,0.25,0.2,0.05,0,0.074177351
0.05,0.15,0.35,0.1,0.2,0.15,0,0.074028133
0.05,0.3,0.05,0.35,0.2,0.05,0,0.074006054
0.05,0.3,0.25,0.2,0.15,0.05,0,0.073876604
0.05,0.25,0.15,0.25,0.2,0.1,0,0.073719874
0.05,0.15,0.25,0.25,0.2,0.1,0,0.073699897
0.3,0.25,0.2,0.05,0.05,0.15,0,0.073671047
0.15,0.05,0.15,0.1,0.25,0.3,0,0.073570156
0.3,0.05,0.2,0.15,0.1,0.2,0,0.073508652
0.05,0.2,0.15,0.2,0.25,0.15,0,0.073449604
0.2,0.25,0.1,0.3,0.1,0.05,0,0.073412799
0.05,0.2,0.3,0.1,0.2,0.15,0,0.073394783
0.05,0.1,0.25,0.2,0.25,0.15,0,0.073330225
0.2,0.1,0.15,0.25,0.15,0.15,0,0.073303576
0.05,0.35,0.25,0.15,0.15,0.05,0,0.07324087
0.2,0.05,0.05,0.15,0.25,0.3,0,0.07318676
0.05,0.05,0.2,0.2,0.35,0.15,0,0.073160685
0.05,0.1,0.1,0.3,0.3,0.15,0,0.073159961
0.1,0.15,0.05,0.15,0.3,0.25,0,0.073132557
0.15,0.3,0.1,0.05,0.2,0.2,0,0.073124835
0.2,0.05,0.15,0.1,0.2,0.3,0,0.073095949
0.05,0.05,0.15,0.25,0.35,0.15,0,0.07306869
0.05,0.3,0.15,0.2,0.2,0.1,0,0.072841209
0.25,0.05,0.1,0.3,0.25,0.05,0,0.072840481
0.05,0.25,0.35,0.1,0.15,0.1,0,0.072825378
0.1,0.15,0.2,0.25,0.15,0.15,0,0.072769016
0.1,0.2,0.1,0.35,0.2,0.05,0,0.072761515
0.35,0.05,0.15,0.2,0.1,0.15,0,0.072684315
0.35,0.35,0.1,0.1,0.05,0.05,0,0.072541339
0.05,0.15,0.15,0.25,0.25,0.15,0,0.072531649
0.05,0.1,0.35,0.2,0.2,0.1,0,0.07238181
0.05,0.15,0.3,0.15,0.2,0.15,0,0.072251113
0.05,0.05,0.25,0.15,0.35,0.15,0,0.072244796
0.05,0.05,0.1,0.3,0.35,0.15,0,0.072183977
0.05,0.25,0.25,0.25,0.15,0.05,0,0.072127795
0.3,0.05,0.05,0.15,0.15,0.3,0,0.072066936
0.15,0.35,0.1,0.1,0.15,0.15,0,0.071967579
0.3,0.35,0.05,0.1,0.1,0.1,0,0.071804611
0.1,0.1,0.2,0.15,0.2,0.25,0,0.071699543
0.05,0.05,0.3,0.15,0.3,0.15,0,0.071683984
0.05,0.2,0.15,0.3,0.2,0.1,0,0.071593289
0.05,0.2,0.25,0.15,0.2,0.15,0,0.071557842
0.05,0.3,0.35,0.05,0.15,0.1,0,0.07155687
0.3,0.25,0.15,0.2,0.05,0.05,0,0.071555688
0.05,0.2,0.35,0.15,0.15,0.1,0,0.071510617
0.25,0.1,0.2,0.1,0.1,0.25,0,0.071507312
0.05,0.05,0.35,0.1,0.3,0.15,0,0.071478777
0.05,0.2,0.3,0.25,0.15,0.05,0,0.07136905
0.1,0.05,0.1,0.3,0.3,0.15,0,0.071368267
0.05,0.15,0.1,0.35,0.25,0.1,0,0.071187341
0.05,0.3,0.2,0.25,0.15,0.05,0,0.071122992
0.1,0.15,0.2,0.2,0.15,0.2,0,0.071117841
0.05,0.25,0.25,0.05,0.25,0.15,0,0.071095582
0.2,0.1,0.2,0.25,0.15,0.1,0,0.07109514
0.25,0.35,0.15,0.15,0.05,0.05,0,0.071066965
0.05,0.2,0.1,0.25,0.25,0.15,0,0.071053153
0.05,0.35,0.2,0.2,0.15,0.05,0,0.07098498
0.05,0.25,0.3,0.05,0.2,0.15,0,0.070973849
0.1,0.15,0.2,0.3,0.2,0.05,0,0.070970327
0.05,0.25,0.3,0.15,0.15,0.1,0,0.070927791
0.05,0.05,0.25,0.2,0.3,0.15,0,0.07092632
0.25,0.1,0.05,0.25,0.15,0.2,0,0.070901821
0.05,0.1,0.2,0.25,0.25,0.15,0,0.070893028
0.05,0.2,0.15,0.1,0.35,0.15,0,0.070749338
0.3,0.05,0.05,0.3,0.2,0.1,0,0.070724586
0.05,0.25,0.1,0.3,0.2,0.1,0,0.070595514
0.05,0.25,0.2,0.1,0.25,0.15,0,0.070595312
0.2,0.3,0.15,0.1,0.1,0.15,0,0.070572969
0.1,0.3,0.15,0.05,0.2,0.2,0,0.070558524
0.05,0.05,0.35,0.2,0.25,0.1,0,0.070455034
0.2,0.05,0.1,0.25,0.2,0.2,0,0.070451656
0.35,0.05,0.1,0.1,0.1,0.3,0,0.070413273
0.15,0.2,0.1,0.05,0.25,0.25,0,0.070379582
0.05,0.3,0.1,0.25,0.2,0.1,0,0.070312092
0.05,0.1,0.05,0.35,0.3,0.15,0,0.070295059
0.05,0.3,0.3,0.1,0.15,0.1,0,0.070163758
0.05,0.1,0.35,0.15,0.2,0.15,0,0.070103828
0.05,0.15,0.25,0.2,0.2,0.15,0,0.070093464
0.25,0.05,0.35,0.1,0.1,0.15,0,0.070042074
0.05,0.05,0.3,0.1,0.35,0.15,0,0.070038731
0.25,0.35,0.05,0.15,0.1,0.1,0,0.070002549
0.25,0.2,0.35,0.1,0.05,0.05,0,0.069933064
0.35,0.05,0.25,0.2,0.1,0.05,0,0.069880183
0.2,0.2,0.2,0.1,0.1,0.2,0,0.069854071
0.3,0.1,0.3,0.05,0.05,0.2,0,0.069851202
0.05,0.35,0.25,0.05,0.2,0.1,0,0.069781094
0.05,0.25,0.25,0.1,0.2,0.15,0,0.069767722
0.1,0.35,0.15,0.1,0.15,0.15,0,0.069710549
0.05,0.15,0.1,0.3,0.25,0.15,0,0.069643006
0.35,0.05,0.05,0.25,0.15,0.15,0,0.06963895
0.1,0.05,0.3,0.05,0.2,0.3,0,0.069590285
0.05,0.25,0.15,0.15,0.25,0.15,0,0.069582386
0.35,0.15,0.2,0.15,0.05,0.1,0,0.069425663
0.05,0.05,0.2,0.25,0.3,0.15,0,0.069423316
0.05,0.2,0.2,0.2,0.2,0.15,0,0.069381143
0.3,0.15,0.3,0.1,0.05,0.1,0,0.069354947
0.15,0.1,0.35,0.1,0.1,0.2,0,0.069343675
0.05,0.2,0.3,0.2,0.15,0.1,0,0.06931552
0.05,0.25,0.2,0.3,0.15,0.05,0,0.069053275
0.05,0.35,0.2,0.1,0.2,0.1,0,0.069033448
0.25,0.2,0.1,0.05,0.15,0.25,0,0.068997217
0.05,0.05,0.35,0.15,0.25,0.15,0,0.068893945
0.3,0.3,0.1,0.2,0.05,0.05,0,0.06888274
0.05,0.25,0.25,0.2,0.15,0.1,0,0.06875009
0.05,0.35,0.05,0.2,0.25,0.1,0,0.068706356
0.15,0.05,0.05,0.1,0.35,0.3,0,0.068630481
0.05,0.35,0.1,0.15,0.25,0.1,0,0.068551185
0.05,0.1,0.35,0.05,0.25,0.2,0,0.068513992
0.05,0.35,0.15,0.25,0.15,0.05,0,0.068513842
0.05,0.05,0.35,0.25,0.25,0.05,0,0.068431127
0.05,0.3,0.25,0.15,0.15,0.1,0,0.068430158
0.05,0.2,0.05,0.3,0.25,0.15,0,0.06840426
0.35,0.15,0.05,0.3,0.1,0.05,0,0.068326283
0.25,0.15,0.3,0.05,0.05,0.2,0,0.06824757
0.05,0.25,0.05,0.2,0.3,0.15,0,0.068235128
0.05,0.1,0.3,0.2,0.2,0.15,0,0.068222899
0.05,0.3,0.15,0.3,0.15,0.05,0,0.068201011
0.05,0.25,0.1,0.2,0.25,0.15,0,0.068169383
0.05,0.25,0.2,0.15,0.2,0.15,0,0.068148813
0.05,0.1,0.3,0.1,0.25,0.2,0,0.068107332
0.15,0.3,0.05,0.3,0.1,0.1,0,0.068080667
0.35,0.1,0.1,0.25,0.1,0.1,0,0.068057312
0.05,0.35,0.15,0.1,0.25,0.1,0,0.067967514
0.05,0.15,0.35,0.2,0.15,0.1,0,0.067948394
0.05,0.35,0.15,0.15,0.2,0.1,0,0.067851692
0.3,0.05,0.15,0.15,0.1,0.25,0,0.067831783
0.25,0.15,0.05,0.15,0.15,0.25,0,0.067827699
0.2,0.25,0.2,0.05,0.1,0.2,0,0.067719288
0.1,0.05,0.15,0.1,0.3,0.3,0,0.067713017
0.05,0.15,0.2,0.25,0.2,0.15,0,0.067632964
0.25,0.15,0.15,0.25,0.1,0.1,0,0.06763238
0.05,0.15,0.3,0.05,0.25,0.2,0,0.067631825
0.05,0.05,0.3,0.2,0.25,0.15,0,0.067611062
0.05,0.3,0.05,0.3,0.2,0.1,0,0.067593265
0.2,0.15,0.1,0.3,0.15,0.1,0,0.067534674
0.05,0.2,0.35,0.1,0.15,0.15,0,0.067510325
0.05,0.1,0.15,0.3,0.25,0.15,0,0.067454828
0.3,0.2,0.2,0.15,0.05,0.1,0,0.067406508
0.05,0.15,0.35,0.05,0.2,0.2,0,0.067343787
0.05,0.25,0.05,0.35,0.2,0.1,0,0.06733548
0.1,0.3,0.1,0.2,0.15,0.15,0,0.067285768
0.35,0.2,0.15,0.05,0.05,0.2,0,0.067178324
0.2,0.15,0.15,0.1,0.15,0.25,0,0.067148798
0.05,0.1,0.25,0.15,0.25,0.2,0,0.067068799
